tweet_id,text,airline_sentiment
570057416718491649,i really wanted to sign up for your airline credit card but your absurd change fee to switch my flight made me think twice,negative
570056907634798593,she sent you an email customer service the night it happened ur response was basically bad sorry how should she contact u,worse
570056289419526145,hi aa i placed an itin on hold to expire on just logged into my acct its gone seat hasn t been released to inv help,negative
570056002692710400,tpa ord aa another successful journey thanks for the hospitality,good
570054549915873280,thank you for the response much appreciated,good
570053952856854528,about flights all using same gate w buses to the planes awful boarding process hour and a half late flight,negative
570053168349851648,is there another line i can call when i am on hold for hours also how can i get compensated for this loss of time and money,worse
570052723409874947,after days i finally got the automated service to call me back but it hung on me this is beyond ridicules help,worse
570052545298759680,asked for a waiver of a change fee for flight booked w in past hrs rep was rude just told me no didn t even try to help,worse
570051874537271296,any idea why flight from hsv to dfw tomorrow cancelled flightled about minutes ago,average
570051834188075008,thanks i actually made it my connection flight was delayed guess all delays are not a bad thing,good
570050754158800896,the issue wasn t a long wait it was an infinite do loop your system didn t let me or any customer wait or leave a message,worse
570050635703300096,did the policy change i ve seen people with hamsters and rabbits before,average
570050603927392257,thanks to your attendant on flight for advising connect flight held ran with kids and flight departed poor service at miami,worse
570049704618299392,an hour now waiting on the phone for us air help hours waiting at the airport yesterday love the service guys,worse
570048310876119040,i m here standing at baggage claim waiting for bags for over an hour at dfw the gate is feet from here nothappy,negative
570047946932101120,right so i missed my connection had a three hour kay over then you lost my bag,negative
570047669370036224,obviously we did see an agent booked us for tomorrow morning no hotel no transportation pregnantwithtwins stranded angry,negative
570046633418891264,i was suppose to be in fl hours ago and i m not i ve been waiting for hours this is just ridiculous,negative
570046387825410048,my to clt left the gate what is next for clt need help,average
570045914347237376,you have a company policy that refuses employees to speak to other employees over the phone interesting,negative
570045645714620417,still on hold after you hung up on me the first time another minutes,worse
570045585149063168,if it i have not rebooked didn t get notified that it was cancelled flightled,negative
570045461077352448,is that the flight for tomorrow,average
570044700951838720,thanks for the shout out candace enjoy the ride always i adore american airlines,good
570044497330987008,without notifying though we don t like cancelled flightling flights kim but weather has not played nice with us,worse
570044332843134976,still thinking those pjs may have me sold we d love to have you on board with us here i come,good
570044138302808064,do you have any flights with lie flat seating from stl to pdx around the date of march,average
570043591927537664,how do you refuse a customer who is willing to pay to upgrade when half of your first class is empty,negative
570043390773084160,customer service if you can call it that refunded my money,worse
570043199596531712,im still on hold,negative
570042981794729985,you ever wonder why you find yourselves responding to so many customer complaints on twitter it s because your airline sucks,negative
570042963021205504,are you people cruel or just stupid why are you posting my personal email on the damn internet have u lost your mind,worse
570042828983820288,do we get a class discount on your wifi i will be flying your airlines at approx am,average
570042700835082240,customerservice sitting on my fourth plane today with a mechanical problem no excuses for this tough to be loyal,negative
570042296357539840,thanks,good
570042155634450433,bqonpa flight delayed from pos mia missed mia atl need seat on last flight to atl,worse
570042096242917377,so bad service in miami airport,negative
570041376005443585,needs an entire customer service overhaul would never treat its customers with anything less that a service,worse
570041195113492480,are you guys intentionally trying to lose customers and money,worse
570041144488230912,why do you continually play the according to federal regulations every seconds i could see if you had quicker service,worse
570040903735373825,can i send you my trusted traveler id to add to my reservation for tsa pre,average
570040802845421568,thanks but i had to hire a car in chicago and drive to mke does that mean i have to go to the airport,negative
570040750412406784,the folks at the executive platinum desk are great pros they understand my displeasure with change fees and switch to sw,good
570040411206631424,he thanks you anything you can do to help would any further information help in the process,good
570039635541274625,thanks for a cancelled flightled flight then a delayed flight and not telling us more missed work more on hotel worstcustomerservice,worse
570038882294607873,flight delayed hour because of pilots i spend hours on the phone just to get an ep agent on the phone now this,negative
570038580967383042,advised gas and pilot of my flight too bad no one took action,negative
570038564110467074,need to be reported to the for their complete disregard for paying customers donotflywiththem,negative
570038498566283264,anything in particular i should ask for will they want me to document my mileage plus status,average
570037969819545600,how about you give us a number to call instead of the empty email since you are not working on it,worse
570037613899481088,i have been checking consistently and called multiple times as a loyal aa customer i m disappointed,negative
570036538488139776,congrats on your call center customer service a guy named fidencio answered and he went above amp beyond to help me,good
570036463729020928,daughter record loc is kybilc she is traveling with y o and needs to be in adjacent seats not across isle,average
570036327825195008,gabriela in miami is a very rude employee working the mia lga check in she made experience unpleasant customerexperience,negative
570036187815149570,ok makes no sense tho since you ll give me a free upgrade to first,negative
570035338925592577,i didn t want to cancelled flight i wanted to take someone off and keep my price held at at am today now,negative
570034368086827008,it s not about the delay it s about the communication,worse
570034112863608832,would you like any additional details of my issue airport flight agent name or are you happy w this automated lip service,negative
570034025148108800,was supposed to depart at pm central about ready to close the door at pm central,negative
570033764044304385,despite the inconvenience the situation was handled quickly and we appreciate it very much,good
570033624306708481,absolutely,good
570033439857979392,cluster continues still on connecting instead of direct bag charged and seats not together shafted,negative
570033429816999936,i m pregnant with twins and you re going to abandon me overnight in an airport no hotel when it s your fault,worse
570033259842801664,has no idea what they re doing delay flight from pm to pm then delay another to the same destination the same time,worse
570033099939184641,just received it actually thank you,good
570033000777457664,are flights from pensacola fl delayed flight,average
570032636657311744,the status on my itinerary says on request in red what s that mean,average
570032541933051904,have such a bad rep for loosing costumers luggage i stopped flying them a while back,worse
570032010145607680,this happened to me too,average
570031758546063361,why did you drop my call why don t you have more people answering phones why is it always high call volume when i call,worse
570031615130394624,thanks idk if it still late flight but i hope i get it tonight,good
570031138913329152,i can t work with them if the call gets cut off while i m still holding is dfw looking any better tomorrow,negative
570030165788459010,u didn t give an answer why the flight delayed so long and how do u compensate missing my other flights lima to cuzco,worse
570029599930880000,can you help me update a birthday that was incorrectly input in a reservation this is preventing me from checking in,average
570029442514333698,yep as i saidi feel sorry for you that you have to run their account how embarrassing for you,worse
570028289399525376,tsa said there is nothing they could do but the question is why are your employee s swapping your customers belongings,negative
570028125024706561,now i have to wait more than minutes,negative
570028083606122497,thanks me too,good
570027031326535680,i need assistance reflight booking problems a flight from dfw to lit,negative
570026470741032961,just took off sitting with someone who is scheduled on buenos ares out of jfk not sre if he will make it r thy holding plane,negative
570025681062633472,the dinner and called me hon not the service i would expect from st class disappointed,average
570025428095770624,upgraded to st class inquired about red wine sauvignon blanc amp i can t pronounce the other one couldn t describe,average
570024324666564610,no i watched these bags be abandoned at depart gate watched for gt mins until owner returned mins after i reported,negative
570022265343123456,everything for sorted out thanks for the help excited to get home tonight,good
570021871577477120,my mistake multibillion dollar company,negative
570021795123699712,why would it take that long my credit card company says the card hasn t been charged yet should it take days for this,negative
570021682569555968,for our delays i m out of more money because of you,negative
570021599392329728,i have got a flight for the next day what about a credit you guys are a multimillion dollar company give us back a credit,negative
570021329065394176,dont send me a tweet to cover your social media complaints how about sending me a message with a way to resolve custserv,worse
570021225323298816,what a joke you can mail the receipt yet we can t mail them a payment and fly before hand right,negative
570021054015541248,no it does you could not be more wrong,negative
570020117284724737,keep up the good work got me to my destination safe and on time today,good
570019099268358144,why doesn t anyone make a better effort to retain customers it should be an easy fix i just want to travel aa,negative
570018532727103489,btr trained gate agts im a frequent flyer amp have nvr had issue w my bag day i was forced gate check while priority boarding,negative
570018285544206337,misplaced my bag hr ago and can t tell me where it is i ve lost of stuff americanairlines unamericanairlines,worse
570017905879986176,cancelled flightled two flights from miami to nashville yesterday and could not get me on a flight for days southwestairwasthere,worse
570017867342725121,lost pieces of our bags haven t delivered them in hours lied that they were delivered and still no refund never again,worse
570017634495787009,improve envoy s performance th trip through ord in i ve been delayed for hours because of envoy i could drive faster,worse
570017101097934849,two cancelled flightled lga flights both by took off looks like i have a new carrier,worse
570016890996666368,lady at b abq for on was of a great service to all among several cancelled flightlations,good
570016770708283392,any ways to get through the minute wait to book a flight,negative
570016517829623808,can you provide guidance on how i should work with them to resolve the issue,average
570015876902232064,really they closed the gate at instead of i got there at if u wudda put in my ktn like i asked i wudda made it,negative
570015527961272321,trying to change flight via dfw tomorrow can t get thru on phone long wait then cut off x can you help please,negative
570015432750399488,thanks for following up it finally worked fingers crossed the new flight works,good
570015279654293505,stuck on the tarmac in clt because the our gate is not open hope i don t miss my connection logistics americanview,negative
570014637397295104,i waited on hold for two hours only to have my call really unreliable,negative
570014602903339008,was not on board you today just watched report unfold on twitter but still am very proud,good
570014299625787392,now a delay to the rebooked flight,negative
570013289188630529,after several miss communications i was able to get to ord but i am not home yet and not sure i will get there due to her error,worse
570013116857237505,um no just hanging out what s new w you,average
570011304221667328,hey aa there was a mistake made by your cr on my flight booking problems when i call your reservations i keep getting hung up on advise,negative
570011216313131008,emailed aadvantage for status match still waiting can t wait to move from but help me out here,negative
570010327036735488,i ll try to have a great week once i receive it,negative
570009856851222529,not having pillows or blankets or a flight home for people does bad things to my hair,worse
570009228867293185,what are we going to do about the nightmare you guys out me through yesterday zero response from the tweet you last sent me,negative
570009017625526273,i tried site amp doesnt allow me same reason why i wasn t allowed to board this morning will try diff airline for work trips,negative
570009008817500160,i bought a plane ticket months ago and still haven t received my flight info and ticket in my email when it will come,worse
570008958691364864,your dca baggage claim employees should realize a please a thank you and an apology can go a long way customerservice dca,worse
570008661885526016,you took cost for both flights out of my bank account now i can t get a refund for weeks i have been a loyal customer,negative
570008179280646146,i took the day off from work and drove hours round trip to rescue my daughter and other students from laguardia thanks,negative
570007852724699136,you re airline is ridiculous,negative
570007830083854338,the group of minor children were broken up into groups some still in miami delta has much better customer service,worse
570007324380631040,is there a way i can get a record of all the flights i ve taken with you,average
570006834674835456,thank you for the response we got it resolved at the counter,good
570006830405046272,that s the one my original arrival time was am after all said and done i may be there by pm central not impressed,worse
570006768681492481,my flight from las vegas to dfw was cancelled flightled i ve been on hold forever and i still have not spoken to anyone pls help,worse
570006737190854656,every time i try to call it tells me to try again late flightr and just hangs up,worse
570006707935571969,rebooked into a different airport throwing a wrench into plans,negative
570006301968867328,crew did the best they could but it was out of their control you only get one chance of a honeymoon amp you failed miserably,worse
570006028864999424,thx someone picked up after minutes,negative
570004771496714241,overbooked business class from mia to uvf after being in the correct seat we were moved back to economy on our special day,negative
570004519679074304,no kidding gonna take some beating on the apron and there are some good lookin planes out there,good
570003289326157824,that s unacceptable,negative
570003144366792704,so what if i didn t have the funds to purchase another ticket your error would cause my family to miss the funeral,negative
570003097554006016,i have to miss a whole days worth of work tomorrow but i m suree you guys don t care,negative
570002971678756865,this is a big company should be happy to do something for a customer when now it s costing more for delays oh and did i mention,worse
570002805295095808,i have a ticket that has been pending for days is it normal to take that long i want to make sure there isn t a problem,negative
570002679142854656,and just bad cs i will be back on at least when you stuck they look out for you and apologize for any trouble,negative
570002432375148544,for my delay and you know what i get a we don t credit anybody back a supervisor who cut me off when speaking,negative
570002269577441280,a free check bag a food comp a flying credit something to help out now that i m an additional dollars in the hole,negative
570002236065116160,yes i did but no response,negative
570002186991763457,my bags were checked through to cancelled flightled flight when will they arrive in mke not much help from grnd staff havoc in dfw,negative
570002083832733696,i d just like to know where my bag is when i ll get it and why i don t have it already no accountability from cust service,worse
570002051108769792,i will never fly with you guys again i am stuck in memphis another day called to be credit something anything,worse
570001483472756736,don t be jealous i live in sydney and my t shirt and jeans don t suit the office for work i need suits and a warm jacket,average
570001418825949185,i booked tickets using miles and need to change the dates have been trying to get to an advantage rep two days,worse
570001282603229186,is the company from hell with no consideration for customers that give it hundreds of millions of dollars per year smh,negative
570001183600812033,no snow in st louis cold but no snow hub flights welcome,average
570001092206923776,took a flight yesterday fron tpa dfw aus bag went to iah today bag went to iah dfw and then back to iah still no bag,negative
570000805626949633,it is absolutely unacceptable i have been calling all day and am hung up on every time i just need a minute bit of help,worse
570000777768345600,envoy airlines is a disgrace to the aa family nothing but delays and cancelled flightlations week after week,worse
570000126636216320,it s not about weather it s logistics why should i hold for minutes when you called me why not get more desk agents,negative
570000101654925312,we ve sent you more info via dm i truly hope you resolve this very quickly media filmcrew cnn nbc,average
569999640516370432,i ve never had anything bad to say until now no love for faithful customers,negative
569999632920674304,also agent not aware clearly of,negative
569999295631527937,additional fare cost tix change price uk pounds not the issue the uk pounds is badcustomerservice,negative
569999091028983808,i fly american because of family but severe weather excuse so i can t call to make change why have a computer if u cant modify,negative
569999076143423488,amen,average
569998992475627521,no meelan did not afford a supervisor to be included in the conversation pls check the rec of the call badcustomerservice,worse
569998668775862272,i had it until last night but because severe weather i could make the needed changes and now fair goes up each,negative
569998120999759872,thanks to aa for the upgrade today and getting me on a new flight after my first one was cancelled flightled,good
569997655713173504,has the worst flight change policy no mercy no sympathy such a bummer when you can t go to funerals or see friends bc of it,worse
569997258772455424,what s done is done not much you can do at this point trip is already over,negative
569997215453855744,basically u right now,average
569997196298293249,epicfail on connections in chicago today extremely disappointed w unaccommodating customer service rethinking loyalty,average
569996776436068354,well i m flying instead for free their credits actually work,average
569996647100346368,just messaged you please have someone contact us immediately,worse
569996479416438784,why can t have the capability to spread salt on a runway,negative
569995513623408641,was supposed to be in little rock at am this morning,negative
569995335893848064,boom,average
569995212296200192,already spoke to that line unwilling to help really poor support hitawall,worse
569994134997610496,first ride on new with new interior and in seat video nice improvement newplanesmell,good
569994090147909632,no worries at all y all have a good one,good
569993908324663296,yes thanks i found those didn t see the gray tab at first,average
569993494715977728,but seriously if my cats dead i m going to be pissed very thankful because it is evil and wants my soul,negative
569993218730934273,not only on both legs did i have damaged seat u damaged an expensive case and not offered anything just an apology wks late flightr,negative
569993098023063552,i ve tried to be understanding and let you handle the situation but i guess i was wrong about that,worse
569992886256832512,over an hour on the phone the best you can tell me is it was sent maybe my bank misplaced it,worse
569992815624781824,my chariot tonight from this angle it looks like a no,average
569992712117747712,day has come where i was suppose to get my money back from you but my bank hasn t received anything but after,negative
569992708447711232,no i will be calling corporate,negative
569992602025644034,cannot understand how you are part of oneworld all other member treat their customers fairly tcf oldplanes damageluggage,negative
569992310563450880,probs the worst customer service ever replied to complaint i submitted weeks ago bout damaged bag not even replacing it,negative
569991566087073792,i cancelled flightled my ticket and is taking two months to refund and still waiting,worse
569990481452539904,new marketing song let us know what you think,average
569990229576196098,thanks i hope we get movies tv s were broke on the flight over,negative
569989697449140224,thanks for being entirely unhelpful and wasting hours of my time today,negative
569989598388084736,well we won t be flying you rebooked on jetblue with credits that actually work it was free,negative
569989551051177984,check on what our broken tablet see attached picture media filmcrew nbc cnn,negative
569989330057342977,originating at sfo and going to lax,average
569989252613689344,been calling all morning still can t get through i need to chge a flight that is this week,worse
569988849608364032,you guys are the talk of the americans down here in ecuador read this,average
569988479540695040,should prob give me a refund since they made me miss my flight waiting to talk to someone for hours,negative
569988207489777664,i ve tried its anyway,average
569988016074149889,oh i did all i received back was an email saying delays happen uh huh,negative
569987992858836992,how do i place it on hold and complete payment i don t see any way to do that from my reservations page,negative
569986978684362753,bad weather happens but not being able to get through to a reservations rep for over hours is just crazy frustrated,worse
569986326168268800,flight get me out of chicago,average
569986246648442881,why are customer svc reps unable to handle calls is there a hrs cancelled flightlation policy booked yesterday need to cancelled flight,worse
569986129820196864,bad weather is understandable but your own pilot said that over people called out and that zero bags are on the plane,negative
569985685723209730,yep filed a claim at heathrow yesterday we were promised a call this morning with an update but got nothing,negative
569984380061351936,why is does it seem to be impossible to contact anyone at your airline to get an item left on board a plane min after deplane,worse
569984339800416256,you flew me into chi instead and i got a ride to mke u said my bags would go to mke today is it on the cancelled flightled flight tho,negative
569983967467868161,stuck at gate miami to jfk flight are we going to get out of here tonight very frustrating,negative
569983854464921601,i understand they re busy amp doing their best my frustration is an automated call changing my flight w o allowing me to talk,worse
569983373378252800,help u said ud chnge our retrn flght since we missed our connection sat amp now ur not pickng up the phone only hve hrs left,negative
569983093341347842,has been almost a month and still no response to my online complaint questions out because of it,worse
569983030108024833,bad weather happens but lack of preparation is inexcusable depending on good weather is not a good business model,negative
569982323598368768,how is us going to be on time when they are still deplaning at this is bs,worse
569981968655519744,so what should he do next exactly,average
569981947612676096,flight for tomorrow was cancelled flightled new one booked seats taken care of just a tweet to commend you all on the service thanks,good
569981899332059136,instead they yelled at him and told him to call a number that will not pick up due to call volume,worse
569981722470834176,he is at the boston airport there is a problem the agents will not honor the voucher because one number is rubbed out,negative
569981614543007747,see photo of b scale model amp our pn a wheel deflator specified in chapter of b amm,average
569981473060560896,i guess it is more bs airportcardio given you cannot have an on time flight,worse
569980963926765568,see photo of model amp our pn a wheel deflator specified in chapter of b amm,average
569980695184957441,you should really explain customer service to your gate agent for at c couldn t be bothered,negative
569980631548973057,my wife was on a flt from bro to tul via dfw that was cancelled flighted bought an swa flight to get her home partial refund dm me plz,negative
569980365386809344,i ve been trying to get through to reservations since yesterday to make a change to a reservation hold when will it be up,negative
569980358206361601,thanks i miss my dog and this delay is costing me a lot of money,negative
569979612865925120,yes it says it should be deliver within hours after pick up line,good
569978804690669569,i still can t get through to change my flight this is really important plz help,negative
569978315072610304,just landed in lit,average
569978312157589504,i ended up emailing my complaint to customer relations hope that works travelproblems,negative
569978298765344769,for tomorrow some sites show flight from ewr cancelled flightled is it,negative
569978119530029056,are pets allowed in first class,average
569977887136342016,can lie to you about where your lost bag is but we are suppose to trust them with our lives thousands of feet in the air,negative
569977806320476160,can t help now as all seats have been taken there has to be a way to handle high volume of call days,negative
569977585003827200,the worst first class boarding service i ever had,negative
569977521690669056,most disgusting chicken entree i ve ever seen your standards have seriously nosedived newamerican,worse
569977357055864832,im tryin to book a flight but cant get ahold of anyone,worse
569976751205584896,am i upgraded on my next flight,average
569976628220182529,finally at final destination but not w o extra significant travel expenses amp missed work how can you resolve this experience,worse
569976293573447682,when changing dest city on an award for a reservation party of is fee for each pax or for first and for rest,average
569976030708047872,delaney and shawn at dfw showed exceptional customer service today will happily choose aa whenever possible now thank you,good
569975778953142272,another customer non service from you if we waited for you to solve the problem we would miss the funeral you suck,worse
569975659730051072,already shared with them nothing done,worse
569975650691330048,is better than aa,negative
569975294158901248,i really can t there though to an agent and i am worried about my reservation can you help me out,negative
569975287364001792,while listening to a delay message on my phone another delay message was coming in get your shit together,negative
569975175321653248,hi get error msg when trying to check in on line states wrong pass tickets rcvd from aa due to training in dfw u know y,negative
569975126659342336,there s an employee at gate of jfk telling people their bag doesn t fit and needs to be checked when it clearly fits aa,negative
569975113694760960,thanks i finally got through this afternoon,good
569975063094501376,after waiting for a delayed plane we sat on the plane for an hour waiting for a late flight passenger that s bs too,worse
569974766393823233,where is my bag,worse
569974705811107840,it was,average
569974668406296577,not true stop making excuses you either overbook or have crappy planes,negative
569974641214644224,americanairlines on approach to mex,average
569974508435562496,no booked seat in dallas live in dallas real nice that your gate agent had exit row available told me they weren t available,negative
569974423903715328,i paid using paypal online and after i was charged there was a system error which is what i ended up calling about,negative
569974318463119361,aateam thanks for working in very rigorous weather conditions for all,good
569974287286845441,that s why i m asking for exception staffer moving last minute we re a nonprofit amp losing we just want to change ticket,negative
569974234908389376,thanks i ll look forward to the response,good
569973945270546432,your advantage agents are horrible i ve been waiting for hours for a call back only to be hung up on by a rude agent,worse
569973504390639616,yes there s issues on the site as well unfortunately,worse
569973352837853184,about when can i see a new american airlines credit card to replace my usairways dividend mastercard,average
569973337050341376,my wife is stuck in brownsville any chance she can get any flight out she needs to be at work tomorrow morning,negative
569973278699352064,will it be this year do you think,negative
569973105075990528,thank you truly appreciate the help just sent a dm,good
569973034880098304,the best is your message saying to use website and your website is saying you need to call if you don t answer hardtodo,worse
569972985521532929,trying to get my flight changed through dallas calling your number just says thanks for calling and hangs up guess i m stuck,worse
569972935227674624,aa now that the airplane has been sitting here for over hrs there are mechanical problems btw the aa desk is unorganized,negative
569972777593262080,miami phl flight cancelled flightled just as i got to the gate no one from aa around no one on the phone awful awful awful,worse
569972721901277184,can care less if youre without your bags for a day or a week ive been stories in the last hours i want my bag,worse
569972513721229312,hah best flight attendant response if you not happy getting screwed over you have other carriers hahahah pathetic,negative
569972422130032640,aa flight out of jamaica was cancelled flightled yesterday due to weather while other flights were still landing at dfw,worse
569972047931002880,boarding in mins yay,average
569971998572589057,your a liar no precipitation all day degrees don t pacify you look like a fool thats the problem admit you suck,negative
569971756498329600,thank you so much,good
569971722155208706,calls in the span of two days none of which available to speak to someone you are un f in believable worst ever,worse
569971637296082945,i m sure he understands the rules but you guys just have zero customer service staff your damn counters,worse
569971216934526976,what s with your baggage handlers calling out at dfw today no luggage onboard the planes,negative
569970829322260481,after minutes on hold and another minutes on the call yes going to be pushing it to get to the airport on time now,worse
569970775517741056,hi did the discount award policy for credit card holders change no longer seeing the chart of specials on the site thanks,average
569970318305046528,your seat assignment process when flight booking problems is misleading i m not paying extra to select a seat,negative
569970235392073729,why can t you hire a staff that is helpful informed and nice to it s customers,negative
569969599711571968,from the rude ticket counter employees to forcing my wife on standby and then pushing her down the list it was a very bad day,worse
569969456190869504,agents in dfw were very kind did their best to help but this doesn t make up for phx error and attitude americant,negative
569969455171813376,will not let me reuse my ticket thus i have booked my vacation with delta never flying on american again,negative
569969374875881472,now hrs guess i should just hang up amp give up on using my award miles before prices jump hm thanks,worse
569969267589947394,need to hold or get a call back just get hung up on by your phone system for hours now,worse
569968904409214976,she was rude unprofessional not helpful in helping me try and get home as a aaadvantage loyal aa customer dissatisfied,negative
569968010431066112,work on the comm skills w hate agents at phx said i was confirmed on flight out of dfw amp got here and that was only standby,negative
569967909155446785,thank you for the assistance,good
569967897600139264,hello question how many balloons do you think it will take to life up one of your planes,negative
569967441591144450,need know if ill be able to reach ind today rather stay in maf that fly to dfw amp find out i can t travel,negative
569967045544005632,i m trying my hardest to not get frustrated but i am getting no response on email or by phone aa owes me how do i claim,worse
569966826639110147,hi there flight from dallas just cancelled flightled going to la can u pls help rebook me,negative
569966496698343424,nd time in days that my flight has been delayed and my gate agent hasn t said anything thanks for the memories neveragain,negative
569966076047437824,thanks for doing that but now it s telling me to go to the airport and check in with an agent what s up,average
569966060926947329,what s the best number to use,average
569965873752104960,have been in call cue for hours no call yet wife in cue for hours got a call but was hung up on,negative
569965247093731328,been on the phone for minutes said it would be any advice,worse
569964670531973120,chicago seen from seat a aa so far a great ride on to pdx,good
569964493066919936,thanks delivery status,good
569964335038124033,i don t believe it s acceptable to have a ticket changed after check in time amp not be notified apparently that s standard,negative
569964162979221504,i need to complain to aa but the email form field doesn t allow enough characters for my complaint have a real email address,negative
569963767066271744,our flight aa is delayed out of providenciales and will be missing our connection aa in miami to sea who do we call,worse
569963701794516992,here is the ticket they gave me after lying raising their voice with no explanation on what happened,negative
569962943980285952,we did check before going to de airport and everything was fine fail,negative
569962905493315585,attached original ticket flight number was isn t the experience i thought i would have terrible,negative
569962901601005569,i had booked online but unable to cancelled flight online but finally got thru,average
569962686219288576,hey becky piela at the orange county airport has been really kind and helpful with rescheduling our flight,good
569962494283919360,on feb th your rep gave me the record locator and told me i d be receiving an email with the itinerary and confirmation,negative
569962134328778752,this entire process took sooooo long that no decent seats are left customerservice,worse
569961680530247681,our flight attendant announced that we have transportation waiting for us for that flight so i think we ll make it,average
569961398890991617,been on hold to reserve award travel for over hrs now anyone home or is it a crazy weather issue,negative
569961398551379968,we don t mind the fee we were told we can t change name on ticket at all,negative
569961302338072576,thank you i will be there to pick her up on time,good
569961111086362625,the original receipt lists my flight cost as ish and doesn t reflect the use of a voucher,negative
569960667140235264,so whats the hold up on flight,average
569960665827258368,well you guys are totally kicking a million pounds of ass bar none the best sm team in the airline industry in my opinion,good
569960303514923009,least you could do would be to refund me the one way ticket i had to buy since you weren t able to accommodate thank you,worse
569959876706885632,after being patient about my delayed bags for weeks i was told that it could take another to weeks unacceptable,negative
569959631256051712,i had to purchase a ticket that i never would have had to buy had the flight not been cancelled flightled terrible customer service,worse
569959601011068928,flt sorry scheduled at phl mia a totally chaotic poorly addressed event sent to three gates in the night,negative
569959182729785344,was told you could only refund me the cost of my original return flight note flight you had booked for me was more expensive,negative
569958916668305408,not okay since you couldn t put me on an earlier flight i had to buy my own ticket on another airline,negative
569958642411122688,heard back at am today was put on flight tomorrow am arriving home at pm meaning i d have to take a nd day off work,negative
569958485913243648,been airport hrs been told nothing by anyone until now your rep has said we are waiting for the mechanics to finish lunch,negative
569958295919730688,considering it was past midnight i hung up and called again to receive another service call,average
569958232162222082,can i redeem aadavantage miles on lan flights,average
569958224968982528,i ve tried no less than times today to get in touch with your service desk beginning at est i m having no luck help,worse
569957958634770432,was put on hold for hrs then got a call back at pm only to wait on hold for another hour,negative
569957703813976065,you lost a customer today flight today was cancelled flightled and i had to find out by calling customer service yesterday,worse
569957675548721152,just called regarding my bag came in yesterday and no one notified more or updated the online record locator customerservice,negative
569957170369814528,to realize your customer service leaves much to be desired and the folks handling the calls could care less and it shows,worse
569957163138883584,thanks,good
569957000752140290,unacceptable it s clear losing just one customer doesn t matter to american but how many more bankruptcies will it take,negative
569956742122983424,will do on another airline that s more accommodating of its customers unable to simply change passengers with notice is simply,worse
569956658199134208,is there a probability that flight from dfw to dtw will be delayed or cancelled flighted,average
569956285828853761,thank you,good
569955742276407297,uhmmm we need down in dallas tx for his tour,average
569955122819817472,is there a way to reserve my dog s flight without speaking with a representative just was booted from your helpline,worse
569954275016765440,i ve been calling you for straight days and no one picks up sure there are storms but there are also customers holler,worse
569954220184604672,can you tell me where my luggage is i was on flight sna to dfw and my flight to mke was cancelled flightled so got rebooked to ord,negative
569954199821275136,it s gtsvyb it says it s cancelled flightled when i try to check,worse
569953628687101954,thank you they are processing my refund,good
569953475640995840,that s good i d expect that but i can t get through on the phone to make any changes can i change it online,negative
569953006847954944,us feb unprofessional unprepared unsympathetic lacked communication and lacked solutions,worse
569952984257294336,thanks for asking on second plane after maintenance issue for flight from ord to lit sitting at gate in very very warm plane,good
569952945028108288,hey ho its not me losing any money only you just next make sure you stick to the flyers right s booklet,negative
569952929756672001,please dm me,average
569952639116447745,trying for hrs to reach agent must make change that can t be done on web by pst had to cancelled flight revs ystday,negative
569952247641198593,oh and losing my luggage ridiculous angrybird where smybag,worse
569951896808464384,great job and great service in and out of sdf this weekend during the winter storm,good
569951566784045058,please get it together and find my husbands luggage you re ruining his ski trip to aspen rd day no luggage,worse
569951438329085952,but don t you worry took good care of me your loss their gain,negative
569951363670642689,welcome anyone who works in those conditions deserves a thank you even though i am other side of atlantic lol xx,good
569951353205870592,could you check if there is swu typo in last post space on aa mxp jfk feb th thanks,average
569951222515539968,could you check if there is svu space on aa mxp jfk feb th thanks,average
569951016033980416,thanks gang mind if i ask do you handle all of your social media in house,good
569950980638412800,sure is what s more frustrating is being stranded at the airport with our fate in your hands,negative
569950766485540864,thanks for telling me my flight got cancelled flightled when it wasn t now i have a missing luggage because of you thanks fam,negative
569950724983025665,yes i have thanks,good
569950555344228352,min still on hold to chg award travel sorrynotsorry,worse
569950510981083136,your people on the phone can t see those and to have it be over difference that s a poor process then,worse
569949946146742272,i got a new reservation for tomorrow thanks,good
569949655905263616,i have a couple questions for you if you re available for pm,average
569949415458213888,is my friends flight from jax to dfw cancelled flighted,average
569949017674809344,still not taking calls storm ended days ago be like pats and doyourjob,worse
569948991569264640,dollar rt ticket to chicago yes please,good
569948758118526976,thank you,average
569948646717812736,let s all have a extraordinary week and make it a year to remember goingforgreat thanks so much american airlines,good
569948645853786113,not helpful,negative
569948507018129408,you expect us to spend our hard earn to fly and make exceptions when you have extra call volume however you never make acpt,negative
569948411966976000,but my friend was told she was able to use her credit with the airline towards one of my flights then was told she couldn t,average
569948398545039360,hour and a half after landing bags are finally trickling off,negative
569948314948530177,well you spelled my name wrong,average
569948241116016641,hours now no i m not patient why don t you have a call back feature or pay someone to answer the phone not tweet onhold,worse
569947414263701505,please do something about boarding at dca x many delays buses to planes on tarmac despite empty gates disorganized mess,negative
569947324316721152,no standby line update online or on app either is troubling,negative
569946742277451776,no had to cancelled flight my trip instead of a future trip voucher a drink coupon would ve been better wakinginmemphis,negative
569946475163033600,thx just sent the dm,good
569946012988669954,unbelievable that i cannot even wait on hold to speak to a human being to resolve my issue the system simply hangs up,worse
